HEADER[~&~	~&~ENTITY_NM_ID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ENTITY_ID::VARCHAR~&~	~&~NM_TYP_CD::VARCHAR~&~	~&~FIRST_NM::VARCHAR~&~	~&~MIDDLE_NM::VARCHAR~&~	~&~LAST_NM::VARCHAR~&~	~&~SUFFIX_NM::VARCHAR~&~	~&~PREFIX_NM::VARCHAR~&~	~&~DFLT_IND::VARCHAR~&~	~&~ACTV_IND::VARCHAR~&~	~&~LAST_UPDT_DT::TIMESTAMP~&~	~&~TITLE_NM::VARCHAR~&~	~&~NOTE_MSG::VARCHAR~&~	~&~NM_CHNG_DT::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'KFS3859'~&~	~&~'KFS3859'~&~	~&~'1'~&~	~&~'KFS3859'~&~	~&~'PRFR'~&~	~&~'JANE'~&~	~&~'Z'~&~	~&~'ARTEAGA'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3860'~&~	~&~'KFS3860'~&~	~&~'1'~&~	~&~'KFS3860'~&~	~&~'PRFR'~&~	~&~'THOMAS'~&~	~&~'O'~&~	~&~'CHARLTON'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3861'~&~	~&~'KFS3861'~&~	~&~'1'~&~	~&~'KFS3861'~&~	~&~'PRFR'~&~	~&~'CAMILLE'~&~	~&~'R'~&~	~&~'TOTH'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3862'~&~	~&~'KFS3862'~&~	~&~'1'~&~	~&~'KFS3862'~&~	~&~'PRFR'~&~	~&~'DERRICK'~&~	~&~'Q'~&~	~&~'PERRON'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3863'~&~	~&~'KFS3863'~&~	~&~'1'~&~	~&~'KFS3863'~&~	~&~'PRFR'~&~	~&~'MABEL'~&~	~&~'D'~&~	~&~'RAMSAY'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3864'~&~	~&~'KFS3864'~&~	~&~'1'~&~	~&~'KFS3864'~&~	~&~'PRFR'~&~	~&~'THANH'~&~	~&~'I'~&~	~&~'THURMOND'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3865'~&~	~&~'KFS3865'~&~	~&~'1'~&~	~&~'KFS3865'~&~	~&~'PRFR'~&~	~&~'CLARISSA'~&~	~&~'N'~&~	~&~'LEUNG'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3866'~&~	~&~'KFS3866'~&~	~&~'1'~&~	~&~'KFS3866'~&~	~&~'PRFR'~&~	~&~'DERRICK'~&~	~&~'P'~&~	~&~'SHUCK'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3867'~&~	~&~'KFS3867'~&~	~&~'1'~&~	~&~'KFS3867'~&~	~&~'PRFR'~&~	~&~'OSCAR'~&~	~&~'P'~&~	~&~'CHAISSON'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3868'~&~	~&~'KFS3868'~&~	~&~'1'~&~	~&~'KFS3868'~&~	~&~'PRFR'~&~	~&~'LENARD'~&~	~&~'B'~&~	~&~'LECHNER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3869'~&~	~&~'KFS3869'~&~	~&~'1'~&~	~&~'KFS3869'~&~	~&~'PRFR'~&~	~&~'ELIZABETH'~&~	~&~'Y'~&~	~&~'PIMENTEL'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3870'~&~	~&~'KFS3870'~&~	~&~'1'~&~	~&~'KFS3870'~&~	~&~'PRFR'~&~	~&~'JANELL'~&~	~&~'K'~&~	~&~'POWERS'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3871'~&~	~&~'KFS3871'~&~	~&~'1'~&~	~&~'KFS3871'~&~	~&~'PRFR'~&~	~&~'IGNACIO'~&~	~&~'F'~&~	~&~'MIRACLE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3872'~&~	~&~'KFS3872'~&~	~&~'1'~&~	~&~'KFS3872'~&~	~&~'PRFR'~&~	~&~'CLARE'~&~	~&~'J'~&~	~&~'BRAZIER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3873'~&~	~&~'KFS3873'~&~	~&~'1'~&~	~&~'KFS3873'~&~	~&~'PRFR'~&~	~&~'OPHELIA'~&~	~&~'D'~&~	~&~'OXENDINE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3874'~&~	~&~'KFS3874'~&~	~&~'1'~&~	~&~'KFS3874'~&~	~&~'PRFR'~&~	~&~'STEFANIE'~&~	~&~'A'~&~	~&~'MONTEIRO'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3875'~&~	~&~'KFS3875'~&~	~&~'1'~&~	~&~'KFS3875'~&~	~&~'PRFR'~&~	~&~'EARNESTINE'~&~	~&~'X'~&~	~&~'MALEK'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3876'~&~	~&~'KFS3876'~&~	~&~'1'~&~	~&~'KFS3876'~&~	~&~'PRFR'~&~	~&~'ALEXANDER'~&~	~&~'Y'~&~	~&~'SOLORIO'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3877'~&~	~&~'KFS3877'~&~	~&~'1'~&~	~&~'KFS3877'~&~	~&~'PRFR'~&~	~&~'ALFREDO'~&~	~&~'B'~&~	~&~'LABONTE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3878'~&~	~&~'KFS3878'~&~	~&~'1'~&~	~&~'KFS3878'~&~	~&~'PRFR'~&~	~&~'KENNY'~&~	~&~'G'~&~	~&~'RIFFE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3879'~&~	~&~'KFS3879'~&~	~&~'1'~&~	~&~'KFS3879'~&~	~&~'PRFR'~&~	~&~'DARIUS'~&~	~&~'G'~&~	~&~'QUINN'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3880'~&~	~&~'KFS3880'~&~	~&~'1'~&~	~&~'KFS3880'~&~	~&~'PRFR'~&~	~&~'ANGELA'~&~	~&~'I'~&~	~&~'EDDY'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3881'~&~	~&~'KFS3881'~&~	~&~'1'~&~	~&~'KFS3881'~&~	~&~'PRFR'~&~	~&~'HERIBERTO'~&~	~&~'R'~&~	~&~'SHUBERT'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3882'~&~	~&~'KFS3882'~&~	~&~'1'~&~	~&~'KFS3882'~&~	~&~'PRFR'~&~	~&~'VICTOR'~&~	~&~'B'~&~	~&~'RUDE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3883'~&~	~&~'KFS3883'~&~	~&~'1'~&~	~&~'KFS3883'~&~	~&~'PRFR'~&~	~&~'FLORA'~&~	~&~'Q'~&~	~&~'EDMUNDS'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3884'~&~	~&~'KFS3884'~&~	~&~'1'~&~	~&~'KFS3884'~&~	~&~'PRFR'~&~	~&~'ADOLFO'~&~	~&~'I'~&~	~&~'CHOW'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3885'~&~	~&~'KFS3885'~&~	~&~'1'~&~	~&~'KFS3885'~&~	~&~'PRFR'~&~	~&~'ERNEST'~&~	~&~'M'~&~	~&~'ALPERT'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3886'~&~	~&~'KFS3886'~&~	~&~'1'~&~	~&~'KFS3886'~&~	~&~'PRFR'~&~	~&~'PRISCILLA'~&~	~&~'T'~&~	~&~'VALENTINO'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3887'~&~	~&~'KFS3887'~&~	~&~'1'~&~	~&~'KFS3887'~&~	~&~'PRFR'~&~	~&~'FAY'~&~	~&~'M'~&~	~&~'LOMAX'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3888'~&~	~&~'KFS3888'~&~	~&~'1'~&~	~&~'KFS3888'~&~	~&~'PRFR'~&~	~&~'WINFRED'~&~	~&~'U'~&~	~&~'STONGE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3889'~&~	~&~'KFS3889'~&~	~&~'1'~&~	~&~'KFS3889'~&~	~&~'PRFR'~&~	~&~'LUPE'~&~	~&~'T'~&~	~&~'HOLCOMBE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3890'~&~	~&~'KFS3890'~&~	~&~'1'~&~	~&~'KFS3890'~&~	~&~'PRFR'~&~	~&~'TERRANCE'~&~	~&~'D'~&~	~&~'WEIR'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3891'~&~	~&~'KFS3891'~&~	~&~'1'~&~	~&~'KFS3891'~&~	~&~'PRFR'~&~	~&~'WENDY'~&~	~&~'I'~&~	~&~'ALDRICH'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3892'~&~	~&~'KFS3892'~&~	~&~'1'~&~	~&~'KFS3892'~&~	~&~'PRFR'~&~	~&~'FRIEDA'~&~	~&~'Y'~&~	~&~'KIRKLAND'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3893'~&~	~&~'KFS3893'~&~	~&~'1'~&~	~&~'KFS3893'~&~	~&~'PRFR'~&~	~&~'LOUELLA'~&~	~&~'S'~&~	~&~'MACK'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3894'~&~	~&~'KFS3894'~&~	~&~'1'~&~	~&~'KFS3894'~&~	~&~'PRFR'~&~	~&~'CAROLINE'~&~	~&~'E'~&~	~&~'STANDLEY'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3895'~&~	~&~'KFS3895'~&~	~&~'1'~&~	~&~'KFS3895'~&~	~&~'PRFR'~&~	~&~'FRANCES'~&~	~&~'W'~&~	~&~'COLLIER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3896'~&~	~&~'KFS3896'~&~	~&~'1'~&~	~&~'KFS3896'~&~	~&~'PRFR'~&~	~&~'TERRY'~&~	~&~'L'~&~	~&~'BRYANT'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3897'~&~	~&~'KFS3897'~&~	~&~'1'~&~	~&~'KFS3897'~&~	~&~'PRFR'~&~	~&~'BRIDGETTE'~&~	~&~'F'~&~	~&~'GOTT'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3898'~&~	~&~'KFS3898'~&~	~&~'1'~&~	~&~'KFS3898'~&~	~&~'PRFR'~&~	~&~'NELDA'~&~	~&~'P'~&~	~&~'HUNT'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3899'~&~	~&~'KFS3899'~&~	~&~'1'~&~	~&~'KFS3899'~&~	~&~'PRFR'~&~	~&~'GEORGIA'~&~	~&~'G'~&~	~&~'KOHL'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3900'~&~	~&~'KFS3900'~&~	~&~'1'~&~	~&~'KFS3900'~&~	~&~'PRFR'~&~	~&~'RUBEN'~&~	~&~'E'~&~	~&~'VALENZUELA'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3901'~&~	~&~'KFS3901'~&~	~&~'1'~&~	~&~'KFS3901'~&~	~&~'PRFR'~&~	~&~'TAYLOR'~&~	~&~'H'~&~	~&~'GEORGE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3902'~&~	~&~'KFS3902'~&~	~&~'1'~&~	~&~'KFS3902'~&~	~&~'PRFR'~&~	~&~'GWENDOLYN'~&~	~&~'B'~&~	~&~'FINCH'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3903'~&~	~&~'KFS3903'~&~	~&~'1'~&~	~&~'KFS3903'~&~	~&~'PRFR'~&~	~&~'NORMAN'~&~	~&~'F'~&~	~&~'CARNER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3904'~&~	~&~'KFS3904'~&~	~&~'1'~&~	~&~'KFS3904'~&~	~&~'PRFR'~&~	~&~'DENVER'~&~	~&~'B'~&~	~&~'SCHLUETER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3905'~&~	~&~'KFS3905'~&~	~&~'1'~&~	~&~'KFS3905'~&~	~&~'PRFR'~&~	~&~'ANGEL'~&~	~&~'J'~&~	~&~'ECKARD'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3906'~&~	~&~'KFS3906'~&~	~&~'1'~&~	~&~'KFS3906'~&~	~&~'PRFR'~&~	~&~'SHELLEY'~&~	~&~'S'~&~	~&~'CLAUDIO'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3907'~&~	~&~'KFS3907'~&~	~&~'1'~&~	~&~'KFS3907'~&~	~&~'PRFR'~&~	~&~'HELENA'~&~	~&~'E'~&~	~&~'MANION'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3908'~&~	~&~'KFS3908'~&~	~&~'1'~&~	~&~'KFS3908'~&~	~&~'PRFR'~&~	~&~'ROLAND'~&~	~&~'Q'~&~	~&~'BARRINGTON'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3909'~&~	~&~'KFS3909'~&~	~&~'1'~&~	~&~'KFS3909'~&~	~&~'PRFR'~&~	~&~'SIMONE'~&~	~&~'D'~&~	~&~'BLACKMON'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3910'~&~	~&~'KFS3910'~&~	~&~'1'~&~	~&~'KFS3910'~&~	~&~'PRFR'~&~	~&~'ELLIOTT'~&~	~&~'V'~&~	~&~'FOREST'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3911'~&~	~&~'KFS3911'~&~	~&~'1'~&~	~&~'KFS3911'~&~	~&~'PRFR'~&~	~&~'TAMERA'~&~	~&~'U'~&~	~&~'DEANGELIS'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3912'~&~	~&~'KFS3912'~&~	~&~'1'~&~	~&~'KFS3912'~&~	~&~'PRFR'~&~	~&~'AMOS'~&~	~&~'J'~&~	~&~'EANES'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3913'~&~	~&~'KFS3913'~&~	~&~'1'~&~	~&~'KFS3913'~&~	~&~'PRFR'~&~	~&~'JUSTIN'~&~	~&~'E'~&~	~&~'ROWE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3914'~&~	~&~'KFS3914'~&~	~&~'1'~&~	~&~'KFS3914'~&~	~&~'PRFR'~&~	~&~'BRIDGETT'~&~	~&~'J'~&~	~&~'LIGHT'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3915'~&~	~&~'KFS3915'~&~	~&~'1'~&~	~&~'KFS3915'~&~	~&~'PRFR'~&~	~&~'SANG'~&~	~&~'B'~&~	~&~'MARRUFO'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3916'~&~	~&~'KFS3916'~&~	~&~'1'~&~	~&~'KFS3916'~&~	~&~'PRFR'~&~	~&~'BRIGITTE'~&~	~&~'P'~&~	~&~'EADS'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3917'~&~	~&~'KFS3917'~&~	~&~'1'~&~	~&~'KFS3917'~&~	~&~'PRFR'~&~	~&~'MARGARET'~&~	~&~'R'~&~	~&~'FENTON'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3918'~&~	~&~'KFS3918'~&~	~&~'1'~&~	~&~'KFS3918'~&~	~&~'PRFR'~&~	~&~'ABDUL'~&~	~&~'W'~&~	~&~'YUN'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3919'~&~	~&~'KFS3919'~&~	~&~'1'~&~	~&~'KFS3919'~&~	~&~'PRFR'~&~	~&~'MAUREEN'~&~	~&~'V'~&~	~&~'WHITEHEAD'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3920'~&~	~&~'KFS3920'~&~	~&~'1'~&~	~&~'KFS3920'~&~	~&~'PRFR'~&~	~&~'MARVA'~&~	~&~'L'~&~	~&~'ZELAYA'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3921'~&~	~&~'KFS3921'~&~	~&~'1'~&~	~&~'KFS3921'~&~	~&~'PRFR'~&~	~&~'LUCIA'~&~	~&~'P'~&~	~&~'ELDRIDGE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3922'~&~	~&~'KFS3922'~&~	~&~'1'~&~	~&~'KFS3922'~&~	~&~'PRFR'~&~	~&~'ROBT'~&~	~&~'K'~&~	~&~'LOMBARDO'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3923'~&~	~&~'KFS3923'~&~	~&~'1'~&~	~&~'KFS3923'~&~	~&~'PRFR'~&~	~&~'MAURICIO'~&~	~&~'Q'~&~	~&~'DAVILA'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3924'~&~	~&~'KFS3924'~&~	~&~'1'~&~	~&~'KFS3924'~&~	~&~'PRFR'~&~	~&~'JESSE'~&~	~&~'L'~&~	~&~'EMERSON'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
